Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum,HomicideClr_sum,RobberyClr_sum,AggAssaultClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,NRESBUR_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
1990,Siskiyou County,Lake Shastina,0,0,9,5,20,0,0,7,1,1,4,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,1,8,0,9,5,4,10,1
1990,Siskiyou County,Siskiyou SP RR,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
1990,Siskiyou County,CA Highway Patrol - Siskiyou,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
1990,Solano County,Solano Co. Sheriff's Department,4,17,93,306,275,2,12,86,35,5,41,3,3,0,11,1,0,0,3,0,2,178,128,152,154,2,15,13,22,46,0,120,102,46,58,69
1990,Solano County,Benicia,0,11,30,189,594,0,2,11,26,19,83,6,0,1,4,5,0,0,1,0,3,84,105,112,77,0,1,29,73,60,1,146,173,119,152,150
1990,Solano County,Dixon,1,0,19,84,336,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,37,47,38,46,0,6,38,68,18,6,112,67,42,91,136
1990,Solano County,Fairfield,2,136,567,842,3962,2,46,342,127,88,1118,40,22,8,66,23,8,12,5,5,4,671,171,547,295,8,11,1081,413,311,7,522,821,553,1003,1585
1990,Solano County,Rio Vista,1,1,9,60,84,1,1,6,5,3,17,0,0,0,1,0,0,1,0,0,0,32,28,16,44,0,0,6,9,11,2,33,18,17,24,25
1990,Solano County,Suisun,1,33,65,284,652,0,12,42,33,10,76,9,1,4,19,5,0,2,7,1,0,210,74,203,81,0,0,46,150,79,0,52,147,109,186,210
1990,Solano County,Vacaville,0,48,169,403,1753,0,16,105,55,70,370,10,6,3,29,1,2,7,4,3,23,224,179,239,164,4,17,307,221,133,15,351,494,310,416,533
1990,Solano County,Vallejo,8,448,994,1500,4295,6,129,622,186,130,955,96,39,43,270,34,13,34,50,11,112,1456,44,987,513,35,79,967,173,266,16,876,1157,631,810,1697
1990,Solano County,Union Pacific RR - Solano,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,2,1,0,0
1990,Solano County,Solano State Police,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1990,Solano County,CA Highway Patrol - Solano,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
1990,Sonoma County,Sonoma Co. Sheriff's Department,10,51,428,1394,2084,9,26,353,154,4,325,13,13,1,24,3,2,6,14,2,7,776,618,1011,383,2,0,265,165,363,12,509,707,376,442,559
1990,Sonoma County,Cloverdale,3,4,16,49,218,3,3,12,17,3,43,1,0,0,3,0,0,0,0,0,1,36,13,17,32,0,1,43,45,14,11,51,11,15,47,145
1990,Sonoma County,Cotati,0,0,20,85,213,0,0,7,9,0,19,0,0,0,0,0,0,0,0,0,0,56,29,38,47,0,5,33,18,26,1,52,31,16,33,133
1990,Sonoma County,Healdsburg,1,4,42,80,284,1,2,41,5,4,60,0,1,1,2,0,0,0,0,0,1,26,54,42,38,0,0,62,48,43,2,21,61,40,104,79
1990,Sonoma County,Rohnert Park,0,18,74,567,833,0,0,29,29,6,120,7,2,5,4,3,2,4,2,1,6,181,386,215,352,2,1,117,180,131,3,168,123,164,243,303
1990,Sonoma County,Santa Rosa,1,155,398,1362,4119,1,36,202,106,57,1406,22,16,8,109,30,2,6,18,9,35,979,383,800,562,13,16,1454,244,461,18,378,936,481,778,1924
1990,Sonoma County,Sebastopol,0,3,17,71,176,0,1,15,9,4,77,1,0,0,2,0,0,0,0,0,0,47,24,23,48,0,1,65,10,27,2,28,33,22,36,85
1990,Sonoma County,Sonoma,1,9,27,60,328,0,1,13,11,1,115,0,0,2,7,0,0,0,1,2,6,41,19,18,42,0,5,111,82,49,1,20,65,73,56,134
1990,Sonoma County,Petaluma,0,26,101,293,1093,0,10,72,34,15,230,8,4,2,12,3,1,4,2,2,14,262,31,139,154,2,2,218,119,142,3,178,309,169,226,389
1990,Sonoma County,CSU Sonoma,0,1,2,13,90,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,9,4,4,9,0,0,0,10,33,0,21,13,11,27,39
1990,Sonoma County,Union Pacific RR - Sonoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Sonoma County,Silverado DPR,0,0,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,1,0,4,1
1990,Sonoma County,Sonoma Mendocino Coast DPR,0,0,1,0,61,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,16,10,20,15
1990,Sonoma County,Sonoma Developmental Center,0,0,4,35,19,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,26,9,14,21,0,0,0,1,7,0,6,3,4,4,8
1990,Sonoma County,Sonoma Co. Junior College,0,0,6,14,255,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,12,2,1,13,0,0,0,22,62,0,9,27,20,37,171
1990,Sonoma County,Sonoma State Police,0,4,7,38,24,0,1,5,0,0,2,1,0,1,2,0,0,0,0,0,3,37,1,0,38,1,0,0,1,1,0,3,4,7,7,6
1990,Sonoma County,CA Highway Patrol - Sonoma,0,0,0,0,149,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
1990,Stanislaus County,Stanislaus Co. Sheriff's Department,12,114,1001,1733,2367,11,45,606,206,2,99,30,25,13,46,10,3,9,24,0,29,1108,625,1162,571,15,6,278,160,3,0,1053,703,392,420,852
1990,Stanislaus County,Ceres,0,25,152,434,1191,0,10,125,42,100,378,6,3,1,15,6,0,6,3,0,2,234,200,298,136,0,6,287,117,81,4,284,263,172,277,479
1990,Stanislaus County,Modesto,8,260,723,2096,6776,6,93,480,363,186,1795,59,39,23,139,27,6,19,19,10,42,1341,755,1518,578,11,36,1764,812,467,17,1296,1285,1120,1816,2555
1990,Stanislaus County,Newman,1,1,25,54,88,0,1,19,8,3,7,0,0,0,1,0,0,0,0,0,0,27,27,37,17,0,0,4,27,14,0,22,15,11,41,21
1990,Stanislaus County,Oakdale,1,10,21,139,481,1,7,14,38,15,87,2,0,0,8,1,0,0,2,0,5,76,63,71,68,0,0,52,75,27,2,150,82,102,158,139
1990,Stanislaus County,Patterson,0,3,66,64,202,0,1,35,12,3,24,0,0,0,3,0,0,0,0,0,2,42,22,45,19,2,1,26,32,33,0,35,28,31,63,80
1990,Stanislaus County,Riverbank,0,4,45,132,254,0,1,32,15,22,30,1,0,0,3,0,0,1,2,0,0,96,36,86,46,0,0,28,31,5,6,58,71,40,57,86
1990,Stanislaus County,Turlock,1,66,215,1023,1977,0,18,149,159,37,503,18,7,6,35,10,3,9,11,1,12,723,300,732,291,0,6,403,234,127,4,383,394,338,464,781
1990,Stanislaus County,Waterford,0,0,24,46,97,0,0,12,6,4,13,0,0,0,0,0,0,0,0,0,0,34,12,29,17,0,0,13,27,2,0,39,16,22,29,30
1990,Stanislaus County,Hughson,0,0,2,17,61,0,0,2,1,3,9,0,0,0,0,0,0,0,0,0,0,7,10,8,9,0,0,4,10,16,0,13,5,13,25,18
1990,Stanislaus County,CSU Stanislaus,0,0,1,0,101,0,0,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,0,12,18,17,32,34
1990,Stanislaus County,Santa Fe Railroad Stanislaus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Stanislaus County,Union Pacific RR - Stanislaus,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0
1990,Stanislaus County,Stanislaus UP RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Stanislaus County,Stanislaus State Police,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,2
1990,Stanislaus County,CA Highway Patrol - Stanislaus,0,0,3,0,37,0,0,3,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,2,1,16
1990,Sutter County,Sutter Co. Sheriff's Department,2,11,136,437,481,0,6,92,63,21,51,2,3,1,5,0,0,4,4,0,2,354,83,232,205,0,0,17,95,31,8,205,148,90,140,103
1990,Sutter County,Yuba City,4,32,121,509,1419,3,19,83,45,39,411,5,2,4,21,5,1,5,5,0,2,365,144,363,146,1,3,421,216,135,24,117,247,290,387,495
1990,Sutter County,Union Pacific RR - Sutter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1990,Sutter County,CA Highway Patrol - Sutter,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Tehama County,Tehama Co. Sheriff's Department,2,5,86,239,370,2,1,43,6,0,6,3,1,0,1,0,0,3,0,0,0,136,103,125,114,1,0,9,29,42,1,165,117,79,97,77
1990,Tehama County,Corning,0,7,36,119,308,0,1,22,26,9,82,1,3,1,2,1,0,1,3,0,2,59,60,47,72,1,1,85,62,30,5,60,24,34,101,149
1990,Tehama County,Red Bluff,0,7,171,134,620,1,3,111,33,28,222,4,0,1,2,1,1,0,0,0,4,78,56,66,68,1,0,165,106,79,14,107,81,83,175,281
1990,Tehama County,Union Pacific RR - Tehama,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1990,Tehama County,CA Highway Patrol - Tehama,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1990,Trinity County,Trinity Co. Sheriff's Department,0,3,37,158,247,0,2,37,23,0,40,2,0,0,1,0,0,0,2,0,0,148,10,63,95,0,0,20,27,27,13,114,75,47,49,76
1990,Trinity County,Union Pacific RR - Trinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Trinity County,CA Highway Patrol - Trinity,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Tulare County,Tulare Co. Sheriff's Department,12,92,867,1243,2703,7,45,313,175,0,249,27,21,8,36,3,4,3,16,0,24,1064,179,877,366,11,17,167,177,721,11,981,910,593,658,542
1990,Tulare County,Dinuba,0,12,103,126,321,0,5,93,29,43,101,2,2,4,4,1,1,0,0,2,2,103,23,88,38,3,1,48,59,31,0,84,37,54,103,127
1990,Tulare County,Exeter,0,8,21,129,267,0,2,19,23,17,64,0,1,0,7,0,0,1,1,0,3,78,51,83,46,0,0,43,57,33,2,28,37,43,95,92
1990,Tulare County,Farmersville,0,7,34,133,218,0,0,21,16,2,18,1,0,2,4,0,0,0,2,0,5,61,72,117,16,0,0,22,61,28,1,31,27,30,80,81
1990,Tulare County,Lindsay,2,4,64,105,238,1,3,38,16,4,43,0,3,0,1,0,0,2,0,0,2,88,17,58,47,0,0,43,39,34,0,49,27,35,52,124
1990,Tulare County,Porterville,2,35,131,549,1216,2,9,51,71,34,388,9,8,4,14,5,1,0,7,1,21,331,218,313,236,7,18,443,96,47,8,282,165,177,265,609
1990,Tulare County,Tulare,4,80,118,470,583,4,31,77,68,35,102,19,15,5,41,18,1,15,12,1,0,311,159,340,130,4,5,106,130,78,3,60,160,109,152,162
1990,Tulare County,Visalia,7,128,405,996,3494,6,64,298,106,67,1155,31,25,25,47,27,0,11,13,1,8,813,183,688,308,5,22,915,515,590,1,342,872,689,884,1049
1990,Tulare County,Woodlake,0,4,14,75,164,0,1,9,13,2,44,3,1,0,0,0,0,0,2,0,0,50,25,47,28,0,0,46,27,5,8,43,23,24,50,67
1990,Tulare County,Santa Fe Railroad Tulare,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1990,Tulare County,Union Pacific RR - Tulare,0,0,0,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,4,1,0,0
1990,Tulare County,College of the Sequoias,0,0,3,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,13,0,0,0,5,29,6,5,8,6,16,18
1990,Tulare County,CA Highway Patrol - Tulare,0,0,0,0,67,0,0,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,64
1990,Tuolumne County,Tuolumne Co. Sheriff's Department,2,2,63,366,733,2,2,54,69,1,24,1,0,0,1,0,0,0,1,0,0,227,139,270,96,2,10,96,22,97,7,279,258,133,177,165
1990,Tuolumne County,Sonora,0,0,28,50,262,0,0,6,6,0,40,0,0,0,0,0,0,0,0,0,0,36,14,10,40,0,2,45,4,48,4,59,61,43,87,71
1990,Tuolumne County,Columbia DPR,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,1,1,0,0,0,0,2,1,0,5,1
1990,Tuolumne County,CA Highway Patrol - Tuolumne,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1990,Ventura County,Ventura Co. Sheriff's Department,2,22,215,653,852,2,7,131,62,32,112,8,1,3,10,2,0,0,6,1,10,341,312,429,224,1,1,34,95,121,4,288,359,169,143,181
1990,Ventura County,Camarillo,1,33,30,273,683,1,9,17,30,26,147,14,3,3,13,2,1,2,1,5,20,149,124,142,131,0,3,87,143,100,2,102,191,162,175,155
1990,Ventura County,Fillmore,0,10,55,106,208,0,2,32,16,4,30,2,1,1,6,2,0,0,1,0,7,50,56,69,37,0,0,25,40,32,0,30,35,33,69,71
1990,Ventura County,Ojai,0,4,22,70,187,0,2,14,12,2,45,0,0,1,3,1,0,0,0,1,2,31,39,33,37,0,1,34,59,17,0,25,37,42,47,61
1990,Ventura County,Oxnard,6,340,793,1599,4684,4,71,439,179,37,1259,68,69,23,180,42,5,16,13,17,67,1030,569,1055,544,16,50,1232,629,334,23,335,1035,744,1202,1703
1990,Ventura County,Port Hueneme,1,39,51,278,389,1,10,24,22,5,50,8,7,0,24,1,2,3,4,4,25,176,102,200,78,0,3,27,62,25,4,125,94,43,77,175
1990,Ventura County,Santa Paula,1,31,109,338,839,0,6,48,24,5,85,0,9,4,18,0,0,2,3,0,0,198,140,242,96,1,4,137,100,85,1,75,199,158,179,303
1990,Ventura County,Thousand Oaks,2,60,129,935,1696,2,8,66,110,19,307,19,3,3,35,11,0,3,3,3,40,459,476,511,424,4,2,313,203,283,2,174,564,362,311,459
1990,Ventura County,Ventura,1,129,182,1162,3085,1,48,126,193,49,749,46,14,17,52,25,5,9,9,13,20,711,451,741,421,7,38,585,456,409,6,415,860,419,810,996
1990,Ventura County,Simi Valley,1,58,196,835,1655,1,18,144,127,38,315,18,7,5,28,21,2,0,4,1,3,510,325,543,292,0,6,301,256,157,8,295,490,329,396,440
1990,Ventura County,Ventura SP RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Ventura County,Angeles DPR,0,1,8,5,28,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5,0,4,1,0,0,0,1,1,0,22,6,4,16,2
1990,Ventura County,Moorpark,0,15,28,137,232,0,8,18,17,6,22,1,0,3,11,1,0,0,0,0,12,84,53,80,57,0,1,33,42,39,0,26,76,57,42,57
1990,Ventura County,Channel Coast DPR,0,2,10,11,127,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,7,4,4,7,0,1,0,21,0,0,104,13,14,46,54
1999,San Luis Obispo County,Atascadero State Hospital,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Ventura County,Hungry Valley DPR,0,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2
1990,Ventura County,Ventura State Police,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1990,Ventura County,CA Highway Patrol - Ventura,0,0,5,0,12,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1990,Yolo County,Yolo Co. Sheriff's Department,4,5,82,179,261,4,0,35,8,1,4,1,1,0,3,0,1,0,0,0,3,116,63,99,80,2,3,4,7,5,22,175,124,61,38,38
1990,Yolo County,Davis,0,15,37,424,2072,0,4,28,51,21,158,7,0,3,5,1,0,3,0,3,4,199,225,289,135,1,17,148,1084,160,13,219,331,391,827,523
1990,Yolo County,Winters,0,0,33,54,120,0,0,26,9,4,19,0,0,0,0,0,0,0,0,0,0,20,34,28,26,0,3,6,46,4,3,26,15,24,51,30
1990,Yolo County,Woodland,1,22,151,425,1296,1,13,99,95,43,511,5,0,3,14,2,0,4,1,0,8,189,236,272,153,1,3,417,369,125,1,140,242,195,412,447
1990,Yolo County,West Sacramento,6,67,96,633,1191,2,21,52,79,42,240,19,9,4,35,3,5,11,8,4,17,427,206,334,299,8,7,295,88,128,8,272,280,207,259,445
1990,Yolo County,Union Pacific RR - Yolo,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
1990,Yolo County,Yolo UP RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Yolo County,UC Davis,0,2,8,63,1319,0,1,5,10,1,104,0,0,0,2,0,0,0,1,0,1,35,28,15,48,0,0,79,884,245,12,36,160,300,530,329
1990,Yolo County,Yolo State Police,0,1,1,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,7,0,0,0,1,0,0,0,0,0,2,0
1990,Yolo County,CA Highway Patrol - Yolo,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,17
1990,Yuba County,Yuba Co. Sheriff's Department,2,20,459,604,1079,1,6,266,68,4,167,6,3,2,9,1,0,4,5,0,0,346,258,455,149,6,7,151,78,146,16,318,315,187,267,310
1990,Yuba County,Marysville,7,31,112,196,859,2,13,79,22,10,235,8,4,3,16,3,1,4,4,2,9,101,95,120,76,0,11,288,89,115,18,72,162,150,224,323
1990,Yuba County,Wheatland,0,0,1,14,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,10,0,0,2,4,6,0,3,5,5,7,3
1990,Yuba County,Union Pacific RR - Yuba,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1990,Yuba County,Yuba UP RR,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0
1990,Yuba County,CA Highway Patrol - Yuba,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Alameda County,Alameda Co. Sheriff's Department,5,202,245,1109,2334,1,28,48,46,21,239,76,14,54,58,21,9,14,23,9,109,658,451,686,423,35,29,277,238,257,27,363,871,522,525,416
1991,Alameda County,Alameda,6,206,269,906,3321,5,66,197,134,66,749,39,25,11,131,44,1,1,9,0,5,629,277,535,371,9,9,649,674,26,48,641,705,640,878,1098
1991,Alameda County,Albany,0,46,18,136,451,0,15,13,20,11,42,18,0,0,28,6,0,2,3,7,1,91,45,90,46,19,3,27,93,32,6,62,90,79,119,163
1991,Alameda County,Berkeley,14,663,834,2663,7594,11,186,578,237,267,1002,252,33,50,328,72,8,6,62,10,42,1507,1156,2049,614,45,136,836,620,839,35,1190,1969,1240,1701,2684
1991,Alameda County,Emeryville,0,53,67,205,651,0,2,10,5,3,16,18,2,3,30,13,1,0,6,2,9,137,68,86,119,13,8,49,28,137,10,98,227,121,117,186
1991,Alameda County,Fremont,2,122,495,1643,4168,1,48,420,248,102,886,51,12,3,56,17,8,10,7,13,9,938,705,1047,596,5,14,707,352,374,22,652,1382,648,756,1382
1991,Alameda County,Hayward,10,333,568,1737,4782,7,94,423,171,66,1217,127,40,23,143,47,12,14,31,17,8,1303,434,1068,669,11,15,1244,319,363,70,667,1338,822,1118,1504
1991,Alameda County,Livermore,2,47,167,535,1888,3,22,142,73,46,339,12,6,3,26,6,4,6,3,3,19,301,234,344,191,0,0,247,277,189,15,332,538,348,412,590
1991,Alameda County,Newark,1,47,156,360,1873,0,13,96,79,51,609,12,4,9,22,16,1,1,4,3,20,261,99,209,151,1,3,620,191,183,0,209,376,304,500,693
1991,Alameda County,Oakland,149,3933,4942,8848,20695,79,856,1733,696,1036,2637,1371,299,389,1874,299,87,135,249,64,436,6803,2045,5271,3577,52,155,1929,273,3187,99,3552,3635,2377,1850,12833
1991,Alameda County,Piedmont,0,11,1,73,281,0,4,0,11,12,41,1,3,2,5,0,0,0,1,0,2,34,39,66,7,1,0,3,31,16,0,65,74,59,57,91
1991,Alameda County,Pleasanton,1,21,70,255,1373,1,8,60,40,46,509,10,4,2,5,6,4,0,1,3,0,124,131,146,109,0,1,395,143,223,2,136,394,285,399,295
1991,Alameda County,San Leandro,4,303,187,746,2880,4,92,126,111,120,1006,126,16,16,145,41,13,23,10,35,110,508,238,363,383,15,17,883,213,260,23,311,839,509,718,814
1991,Alameda County,Union City,1,88,183,688,1742,2,26,120,100,23,279,37,6,6,39,16,6,13,7,4,11,441,247,489,199,5,12,264,179,25,12,291,450,241,324,727
1991,Alameda County,Alameda E. Bay Reg. Park Dist.,0,3,9,18,106,0,0,2,2,0,1,0,0,0,3,0,0,0,0,0,2,13,5,1,17,0,0,0,5,5,0,40,27,19,31,29
1991,Alameda County,CSU East Bay,0,1,4,9,172,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,5,4,0,0,0,7,88,17,5,38,28,51,55
1991,Alameda County,Alameda BART,1,95,20,1,1530,0,17,3,1,51,181,21,9,10,55,0,0,0,0,0,95,0,1,0,1,28,40,3,226,2,4,167,223,185,385,737
1991,Alameda County,UC Lawrence-Livermore,0,0,1,0,50,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,3,1,11,6,18,15
1991,Alameda County,UC Lawrence-Berkeley,0,0,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,0,0,0,0,57,0,0,21,10,15,13
1991,Alameda County,Alameda SP RR,0,1,14,129,21,0,0,1,5,0,2,1,0,0,0,0,0,0,0,0,1,129,0,0,129,3,0,0,0,3,0,14,10,3,4,4
1991,Alameda County,Dublin,2,11,27,91,430,1,3,7,14,3,140,5,2,1,3,1,1,3,0,0,6,51,40,42,49,4,9,111,55,20,0,67,142,65,130,93
1991,Alameda County,Alameda E. Bay Mun. Util. Dist.,0,0,0,2,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,4,7,4,4,7
1991,Alameda County,Alameda UP RR,0,0,0,20,18,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,1,0,8,15,1,1,1
1991,Alameda County,UC Berkeley,1,13,25,190,1499,0,3,11,33,17,59,4,1,2,6,0,0,0,0,0,13,99,91,22,168,9,0,0,520,562,15,131,328,324,403,444
1991,Alameda County,Alameda State Police,0,0,27,53,102,0,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,33,20,6,47,0,0,0,1,54,0,11,26,15,32,29
1991,Alameda County,CA Highway Patrol - Alameda,0,0,1,0,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1991,Alpine County,Alpine Co. Sheriff's Department,0,0,6,12,61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,3,9,0,0,0,0,7,0,47,38,13,7,3
1991,Alpine County,CA Highway Patrol - Alpine,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Amador County,Amador Co. Sheriff's Department,0,0,39,140,211,0,0,30,18,0,31,0,0,0,0,0,0,0,0,0,0,104,36,92,48,0,0,34,11,39,4,71,78,29,51,53
1991,Amador County,Ione,0,2,8,17,41,0,2,5,3,2,3,0,0,0,2,0,0,0,2,0,0,6,11,13,4,0,1,3,9,6,0,4,7,8,15,11
1991,Amador County,Jackson,0,1,8,47,116,0,1,6,5,4,30,0,0,0,1,1,0,0,0,0,0,29,18,8,39,0,6,30,2,29,4,18,23,15,23,55
1991,Amador County,Sutter Creek,0,0,1,13,93,0,0,1,2,1,29,0,0,0,0,0,0,0,0,0,0,5,8,3,10,0,0,14,1,3,1,58,15,12,29,37
1991,Amador County,Union Pacific RR - Amador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Amador County,CA Highway Patrol - Amador,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
1991,Butte County,Butte Co. Sheriff's Department,7,33,365,1141,1409,7,3,200,20,0,24,13,4,1,15,4,3,5,7,0,4,697,444,881,260,0,1,89,164,409,1,198,464,236,326,383
1991,Butte County,Biggs,0,0,9,17,33,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,11,6,11,6,0,1,4,7,3,0,11,4,4,14,11
1991,Butte County,Chico,2,39,82,672,1973,1,15,45,84,33,578,9,5,3,22,8,2,5,4,3,13,445,227,348,324,1,2,550,507,90,10,187,499,465,397,612
1991,Butte County,Gridley,0,2,20,93,231,0,0,11,17,14,49,1,0,0,1,0,0,1,0,1,0,57,36,56,37,4,3,50,32,15,9,47,29,34,71,97
1991,Butte County,Oroville,2,44,65,304,490,1,12,34,39,15,270,13,7,6,18,8,0,8,3,0,16,193,111,148,156,31,6,214,18,41,1,59,149,39,69,233
