Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum
2017,Stanislaus County,Union Pacific RR - Stanislaus,0,0,0,0,2
2017,Stanislaus County,CA Highway Patrol - Stanislaus,0,0,1,6,155
2017,Sutter County,Sutter Co. Sheriff's Department,1,5,72,230,303
2017,Sutter County,Yuba City,0,82,150,380,1448
2017,Sutter County,Union Pacific RR - Sutter,0,0,0,0,0
2017,Sutter County,CA Highway Patrol - Sutter,0,0,0,0,2
2017,Tehama County,Tehama Co. Sheriff's Department,8,10,49,212,206
2017,Tehama County,Corning,0,5,19,79,172
2017,Tehama County,Red Bluff,0,31,100,156,698
2017,Tehama County,Union Pacific RR - Tehama,0,0,0,0,0
2017,Tehama County,CA Highway Patrol - Tehama,0,0,0,0,44
2017,Trinity County,Trinity Co. Sheriff's Department,1,8,61,84,94
2017,Trinity County,Union Pacific RR - Trinity,0,0,0,0,0
2017,Trinity County,CA Highway Patrol - Trinity,0,0,2,0,12
2017,Tulare County,Tulare Co. Sheriff's Department,13,68,246,634,1246
2017,Tulare County,Dinuba,1,18,168,93,385
2017,Tulare County,Exeter,1,6,13,55,152
2017,Tulare County,Farmersville,0,6,26,32,105
2017,Tulare County,Lindsay,2,13,30,58,149
2017,Tulare County,Porterville,4,58,175,338,925
2017,Tulare County,Tulare,2,66,164,284,1008
2017,Tulare County,Visalia,9,144,223,839,2953
2017,Tulare County,Woodlake,1,2,23,20,86
2017,Tulare County,Union Pacific RR - Tulare,0,0,0,0,4
2017,Tulare County,College of the Sequoias,0,1,0,5,62
2017,Tulare County,CA Highway Patrol - Tulare,0,0,0,1,77
2017,Tuolumne County,Tuolumne Co. Sheriff's Department,2,13,119,322,294
2017,Tuolumne County,Sonora,0,7,17,56,239
2017,Tuolumne County,CA Highway Patrol - Tuolumne,0,0,0,1,90
2017,Ventura County,Ventura Co. Sheriff's Department,2,26,118,194,531
2017,Ventura County,Camarillo,1,42,56,182,826
2017,Ventura County,Fillmore,0,5,19,24,83
2017,Ventura County,Ojai,0,0,2,11,33
2017,Ventura County,Oxnard,15,430,398,787,3848
2017,Ventura County,Port Hueneme,2,14,19,65,287
2017,Ventura County,Santa Paula,2,18,76,84,308
2017,Ventura County,Thousand Oaks,2,35,91,269,1305
2017,Ventura County,Ventura,2,111,284,585,2717
2017,Ventura County,Simi Valley,0,39,113,331,1355
2017,Ventura County,Angeles DPR,0,0,2,2,31
2017,Ventura County,Moorpark,0,9,31,55,257
2017,Ventura County,Channel Coast DPR,0,1,2,7,67
2017,Ventura County,Hungry Valley DPR,0,0,0,0,0
2017,Ventura County,Union Pacific RR - Ventura,0,0,0,0,3
2017,Ventura County,CSU Channel Islands,0,0,1,0,42
2017,Ventura County,Ventura Community College,0,0,0,15,46
2017,Ventura County,CA Highway Patrol - Ventura,0,0,1,1,25
2017,Yolo County,Yolo Co. Sheriff's Department,2,10,40,99,166
2017,Yolo County,Davis,0,35,42,269,1221
2017,Yolo County,Winters,0,1,13,26,93
2017,Yolo County,Woodland,0,38,128,326,1306
2017,Yolo County,West Sacramento,7,79,94,201,756
2017,Yolo County,Union Pacific RR - Yolo,0,0,0,0,0
2017,Yolo County,UC Davis,0,2,11,25,535
2017,Yolo County,CA Highway Patrol - Yolo,0,1,0,2,12
2017,Yuba County,Yuba Co. Sheriff's Department,2,37,168,433,718
2017,Yuba County,Marysville,1,20,68,107,265
2017,Yuba County,Wheatland,0,2,4,10,22
2017,Yuba County,Union Pacific RR - Yuba,0,0,0,0,3
2017,Yuba County,CA Highway Patrol - Yuba,0,0,0,0,24
2018,Alameda County,Alameda Co. Sheriff's Department,7,223,405,385,1192
2018,Alameda County,Alameda,1,75,95,196,1576
2018,Alameda County,Albany,1,28,6,69,492
2018,Alameda County,Berkeley,1,353,167,829,4004
2018,Alameda County,Emeryville,0,120,41,98,1761
2018,Alameda County,Fremont,3,216,228,720,3284
2018,Alameda County,Hayward,3,364,217,545,2849
2018,Alameda County,Livermore,0,58,95,212,1329
2018,Alameda County,Newark,1,39,37,180,969
2018,Alameda County,Oakland,70,2624,2338,2394,15725
2018,Alameda County,Piedmont,0,10,10,47,124
2018,Alameda County,Pleasanton,0,57,47,156,1177
2018,Alameda County,San Leandro,1,299,151,439,2333
2018,Alameda County,Union City,1,89,156,246,1170
2018,Alameda County,Alameda E. Bay Reg. Park Dist.,1,12,27,103,283
2018,Alameda County,CSU East Bay,0,1,0,16,64
2018,Alameda County,Union Pacific RR - Alameda,0,0,0,6,6
2018,Alameda County,Alameda BART,2,211,87,11,1272
2018,Alameda County,Dublin,0,47,55,96,1005
2018,Alameda County,UC Berkeley,0,10,16,40,702
2018,Alameda County,CA Highway Patrol - Alameda,0,1,7,1,57
2018,Alpine County,Alpine Co. Sheriff's Department,0,1,9,11,16
2018,Alpine County,CA Highway Patrol - Alpine,0,0,0,0,1
2018,Amador County,Amador Co. Sheriff's Department,3,5,67,78,258
2018,Amador County,Ione,0,0,5,13,38
2018,Amador County,Jackson,0,3,24,27,93
2018,Amador County,Sutter Creek,0,0,1,5,29
2018,Amador County,Union Pacific RR - Amador,0,0,0,0,0
2018,Amador County,CA Highway Patrol - Amador,0,0,0,0,8
2018,Butte County,Butte Co. Sheriff's Department,3,31,261,588,757
2018,Butte County,Biggs,0,2,8,9,20
2018,Butte County,Chico,2,106,417,327,1761
2018,Butte County,Gridley,0,1,74,49,191
2018,Butte County,Oroville,4,32,66,152,623
2018,Butte County,Paradise,0,5,45,109,125
2018,Butte County,Union Pacific RR - Butte,0,0,0,2,3
2018,Ventura County,Angeles DPR,0,0,1,1,25
2018,Butte County,CSU Chico,1,1,3,5,130
2018,Butte County,CA Highway Patrol - Butte,0,0,0,1,140
2018,Calaveras County,Calaveras Co. Sheriff's Department,2,14,144,217,376
2018,Calaveras County,Angels Camp,0,0,10,22,50
2018,Calaveras County,Union Pacific RR - Calaveras,0,0,0,0,0
2018,San Mateo County,Bay Area DPR,0,0,0,0,2
2018,Calaveras County,CA Highway Patrol - Calaveras,0,0,0,0,63
2018,Colusa County,Colusa Co. Sheriff's Department,2,5,10,68,114
2018,Colusa County,Colusa,1,1,8,24,42
2018,Colusa County,Williams,0,3,18,28,43
2018,Colusa County,Union Pacific RR - Colusa,0,0,0,0,0
2018,Colusa County,CA Highway Patrol - Colusa,0,0,0,1,6
2018,Contra Costa County,Contra Costa Co. Sheriff's Department,4,111,160,376,1062
2018,Contra Costa County,Antioch,7,213,326,641,2087
2018,Contra Costa County,Brentwood,1,39,105,211,1021
2018,Contra Costa County,Clayton,0,1,0,11,128
2018,Contra Costa County,Concord,3,200,221,446,3124
2018,Contra Costa County,El Cerrito,0,101,67,167,1045
2018,Contra Costa County,Hercules,0,16,14,82,240
2018,Contra Costa County,Pinole,0,29,41,83,605
2018,Contra Costa County,Pittsburg,3,130,236,251,1010
2018,Contra Costa County,Pleasant Hill,1,32,21,134,1373
2018,Contra Costa County,Richmond,17,375,622,383,2285
2018,Contra Costa County,San Pablo,0,99,67,114,531
2018,Contra Costa County,Walnut Creek,2,35,69,303,1812
2018,Contra Costa County,Kensington,0,0,2,13,30
2018,Contra Costa County,Martinez,0,32,31,73,346
2018,Contra Costa County,Lafayette,0,5,5,23,191
2018,Contra Costa County,Moraga,0,2,8,12,75
2018,Contra Costa County,Contra Costa BART,1,29,20,1,669
2018,Contra Costa County,Contra Costa Community College,0,1,8,12,108
2018,Contra Costa County,Danville,0,10,6,53,251
2018,Contra Costa County,San Ramon,0,21,18,103,631
2018,Contra Costa County,Orinda,0,7,1,30,69
2018,Contra Costa County,Union Pacific RR - Contra Costa,0,0,0,2,0
2018,Contra Costa County,Oakley,1,9,31,90,323
2018,Contra Costa County,CA Highway Patrol - Contra Costa,0,0,1,0,40
2018,Del Norte County,Del Norte Co. Sheriff's Department,1,12,69,130,163
2018,Del Norte County,Crescent City,0,8,25,18,199
2018,Del Norte County,CA Highway Patrol - Del Norte,0,0,0,0,39
2018,El Dorado County,El Dorado Co. Sheriff's Department,2,27,155,526,1432
2018,El Dorado County,Placerville,0,9,28,47,189
2018,El Dorado County,South Lake Tahoe,3,22,148,114,279
2018,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0
2018,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,75
2018,Fresno County,Fresno Co. Sheriff's Department,7,101,1387,1546,1245
2018,Fresno County,Clovis,1,36,138,358,1932
2018,Fresno County,Coalinga,2,8,60,73,144
2018,Fresno County,Firebaugh,0,5,36,23,66
2018,Fresno County,Fowler,0,6,15,52,46
2018,Fresno County,Fresno,32,909,1842,2949,12473
2018,Fresno County,Huron,0,3,89,18,10
2018,Fresno County,Kerman,1,21,32,84,218
2018,Fresno County,Kingsburg,0,7,28,129,124
2018,Fresno County,Mendota,0,6,75,50,78
2018,Fresno County,Orange Cove,1,5,17,30,42
2018,Fresno County,Parlier,3,18,81,108,124
2018,Fresno County,Reedley,3,10,79,91,128
2018,Fresno County,Sanger,1,13,59,110,188
2018,Fresno County,Selma,3,16,198,239,344
2018,Fresno County,State Center Community College,0,1,0,20,110
2018,Fresno County,Union Pacific RR - Fresno,0,0,0,0,3
2018,Calaveras County,Calaveras DPR,0,0,0,0,0
2018,Fresno County,CSU Fresno,0,3,5,18,118
2018,Fresno County,CA Highway Patrol - Fresno,0,0,1,0,41
2018,Fresno County,Coalinga State Hospital,0,0,174,3,1
2018,Glenn County,Glenn Co. Sheriff's Department,1,7,38,132,276
2018,Glenn County,Orland,0,6,16,22,82
2018,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0
2018,Glenn County,CA Highway Patrol - Glenn,0,0,0,0,13
2018,Humboldt County,Humboldt Co. Sheriff's Department,7,52,164,338,538
2018,Humboldt County,Arcata,1,14,34,89,512
2018,Humboldt County,Eureka,3,64,104,231,1055
2018,Humboldt County,Ferndale,0,0,5,8,12
2018,Humboldt County,Fortuna,0,9,34,61,257
2018,Humboldt County,Rio Dell,0,2,3,14,41
2018,Humboldt County,CSU Humboldt (Arcata),0,1,4,13,80
2018,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0
2018,Sacramento County,Capital DPR,0,0,1,1,3
2018,Humboldt County,CA Highway Patrol - Humboldt,0,0,3,1,82
2018,Imperial County,Imperial Co. Sheriff's Department,3,15,210,174,456
2018,Imperial County,Brawley,1,18,131,112,494
2018,Imperial County,Calexico,0,19,62,320,576
2018,Imperial County,El Centro,1,29,84,439,1076
2018,Imperial County,Holtville,0,1,11,19,53
2018,Imperial County,Imperial,0,1,6,18,38
2018,Imperial County,Westmorland,1,0,11,6,21
2018,Imperial County,Union Pacific RR - Imperial,0,0,0,2,1
2018,Imperial County,CA Highway Patrol - Imperial,0,0,1,0,11
2018,Inyo County,Inyo Co. Sheriff's Department,0,4,70,58,80
2018,Inyo County,Bishop,0,4,31,26,201
2018,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0
2018,Inyo County,CA Highway Patrol - Inyo,0,0,1,0,5
2018,Kern County,Kern Co. Sheriff's Department,50,420,1776,2781,4622
2018,Kern County,Arvin,3,27,170,89,172
2018,Kern County,Bakersfield,31,811,940,4025,9295
2018,Kern County,Delano,10,44,171,319,656
2018,Kern County,McFarland,2,6,43,69,68
2018,Kern County,Ridgecrest,1,15,124,123,316
2018,Kern County,Shafter,0,8,30,138,285
2018,Kern County,Taft,0,6,65,105,190
2018,Kern County,Tehachapi,0,12,51,71,155
2018,Kern County,California City,4,8,33,196,137
2018,Kern County,Stallion Springs,0,0,0,2,14
2018,Kern County,Bear Valley,0,0,4,5,113
2018,Kern County,Kern High School District,0,8,31,54,84
2018,Kern County,Union Pacific RR - Kern,0,0,1,10,23
2018,Kern County,CSU Bakersfield,0,0,1,6,53
2018,Kern County,CA Highway Patrol - Kern,0,0,1,0,38
2018,Kings County,Kings Co. Sheriff's Department,2,12,100,158,281
2018,Kings County,Corcoran,0,11,56,88,214
2018,Kings County,Hanford,2,41,199,145,945
2018,Kings County,Lemoore,0,20,150,69,264
2018,Kings County,Union Pacific RR - Kings,0,0,0,0,0
2018,Kings County,Porterville Developmental Center,0,1,67,2,3
2018,Kings County,Avenal,1,1,40,43,57
2018,Kings County,CA Highway Patrol - Kings,0,0,0,0,13
2018,Lake County,Lake Co. Sheriff's Department,4,20,164,278,206
2018,Lake County,Lakeport,0,5,21,48,114
2018,Lake County,Clearlake,4,21,68,188,220
2018,Lake County,CA Highway Patrol - Lake,0,0,1,1,32
2018,Lassen County,Lassen Co. Sheriff's Department,0,3,48,109,113
2018,Lassen County,Susanville,0,11,178,84,177
2018,Lassen County,Union Pacific RR - Lassen,0,0,0,0,1
2018,Lassen County,CA Highway Patrol - Lassen,0,0,0,0,7
2018,Los Angeles County,Los Angeles Co. Sheriff's Department,73,1457,3969,3397,8676
2018,Los Angeles County,Alhambra,3,88,88,328,1346
2018,Los Angeles County,Arcadia,1,41,26,372,969
2018,Los Angeles County,Artesia,1,34,44,107,180
2018,Los Angeles County,Avalon,0,0,3,9,27
2018,Los Angeles County,Azusa,3,63,102,221,716
2018,Los Angeles County,Baldwin Park,3,71,178,240,843
2018,Los Angeles County,Bell,3,45,126,120,266
2018,Los Angeles County,Bellflower,4,118,188,331,963
2018,Los Angeles County,Bell Gardens,2,53,56,85,306
2018,Los Angeles County,El Camino College,0,3,0,2,44
2018,Los Angeles County,La Habra Heights,0,2,3,22,43
2018,Los Angeles County,Union Pacific RR - Los Angeles,0,0,0,376,235
2018,Los Angeles County,Metropolitan Trans. Authority (MTA),0,1,1,0,6
2018,Los Angeles County,Pasadena Community College,0,1,0,5,70
2018,Los Angeles County,Westlake Village,1,6,5,36,156
2018,Los Angeles County,Beverly Hills,0,42,50,405,1282
2018,Los Angeles County,Bradbury,0,0,2,9,4
2018,Los Angeles County,Burbank,0,77,134,276,2135
2018,Los Angeles County,Claremont,1,19,31,227,646
2018,Los Angeles County,Commerce,1,48,70,108,646
2018,Los Angeles County,Compton,22,424,690,362,1349
2018,Los Angeles County,Covina,2,67,91,291,653
2018,Los Angeles County,Cudahy,4,32,49,26,88
2018,Los Angeles County,Culver City,0,109,73,246,1417
2018,Los Angeles County,Cerritos,0,91,58,372,1259
2018,Los Angeles County,Agoura Hills,0,8,14,64,186
2018,Los Angeles County,West Hollywood,3,127,131,240,1762
2018,Los Angeles County,Santa Clarita,4,94,151,582,1560
2018,Los Angeles County,Diamond Bar,2,30,19,360,521
2018,Los Angeles County,Downey,5,185,163,439,1570
2018,Los Angeles County,Duarte,0,19,38,49,287
2018,Los Angeles County,El Monte,6,149,172,482,1256
2018,Los Angeles County,El Segundo,0,22,29,202,448
2018,Los Angeles County,Gardena,7,160,143,289,702
2018,Los Angeles County,Glendale,1,77,100,454,2390
2018,Los Angeles County,Glendora,0,26,73,222,1179
2018,Los Angeles County,Hawaiian Gardens,0,24,53,56,143
2018,Los Angeles County,Hawthorne,0,232,348,294,1064
2018,Los Angeles County,Hermosa Beach,0,5,22,130,316
2018,Los Angeles County,Calabasas,0,3,15,81,269
2018,Los Angeles County,Malibu,1,9,18,74,277
2018,Los Angeles County,Los Angeles Transit Serv. Bureau,1,97,84,4,186
2018,Los Angeles County,Hidden Hills,0,0,0,4,9
2018,Los Angeles County,Huntington Park,2,214,175,256,954
2018,Los Angeles County,Industry,2,50,32,161,681
2018,Los Angeles County,Inglewood,15,312,305,450,1636
2018,Los Angeles County,Irwindale,0,6,6,44,115
2018,Los Angeles County,Lakewood,2,118,127,275,1347
2018,Los Angeles County,La Mirada,1,22,60,128,580
2018,Los Angeles County,La Puente,3,41,102,96,258
2018,Los Angeles County,La Verne,0,11,58,129,538
2018,Los Angeles County,Lawndale,3,30,86,61,185
2018,Los Angeles County,Lomita,1,11,48,64,201
2018,Los Angeles County,Long Beach,30,979,2056,2328,7315
2018,Los Angeles County,Los Angeles,258,10327,17013,15988,67963
2018,Los Angeles County,Lynwood,9,180,215,228,656
2018,Los Angeles County,Manhattan Beach,1,27,21,113,684
2018,Los Angeles County,Maywood,2,26,49,72,107
2018,Los Angeles County,Monrovia,2,31,26,121,723
2018,Los Angeles County,Montebello,6,109,93,619,548
2018,Los Angeles County,Monterey Park,0,73,47,356,1017
2018,Los Angeles County,Norwalk,9,132,285,438,1116
2018,Los Angeles County,Palmdale,4,161,383,513,1426
2018,Los Angeles County,Palos Verdes Estates,0,4,1,33,69
2018,Los Angeles County,Paramount,3,137,170,213,871
2018,Los Angeles County,Pasadena,7,174,319,663,1959
2018,Los Angeles County,Pico Rivera,4,77,138,231,614
2018,Los Angeles County,Pomona,17,361,423,903,2764
2018,Los Angeles County,Redondo Beach,4,53,100,249,1071
2018,Los Angeles County,Rolling Hills,0,0,0,1,4
2018,Los Angeles County,Rolling Hills Estates,1,2,2,33,67
2018,Los Angeles County,Rosemead,1,87,94,288,702
2018,Los Angeles County,San Dimas,1,22,46,152,534
2018,Los Angeles County,San Fernando,0,37,62,51,162
2018,Los Angeles County,San Gabriel,0,51,76,172,453
2018,Los Angeles County,San Marino,0,2,8,84,118
2018,Los Angeles County,Santa Fe Springs,1,39,59,176,651
2018,Los Angeles County,Santa Monica,7,278,452,662,3835
2018,Los Angeles County,Sierra Madre,0,0,7,34,59
2018,Los Angeles County,Signal Hill,0,37,39,107,471
2018,Los Angeles County,South El Monte,1,33,85,145,313
2018,Los Angeles County,South Gate,1,192,407,343,1376
2018,Los Angeles County,South Pasadena,0,19,11,103,360
2018,Los Angeles County,Temple City,0,22,35,212,216
2018,Los Angeles County,Torrance,2,107,123,468,1951
2018,Los Angeles County,Vernon,1,13,12,82,195
2018,Los Angeles County,Walnut,0,9,9,217,228
2018,Los Angeles County,West Covina,1,150,116,385,1735
2018,Los Angeles County,Whittier,1,99,110,367,1527
2018,Los Angeles County,Carson,5,131,285,345,1181
2018,Los Angeles County,Cal Poly - Pomona,1,2,2,13,154
2018,Los Angeles County,Rancho Palos Verdes,0,5,21,120,240
2018,Los Angeles County,CSU Dominguez Hills,0,1,2,2,32
2018,Los Angeles County,CSU Long Beach,0,2,2,7,120
2018,Los Angeles County,CSU Los Angeles,0,1,1,8,92
2018,Los Angeles County,CSU Northridge,0,1,5,4,212
2018,Los Angeles County,La Canada-Flintridge,0,4,7,86,231
2018,Los Angeles County,Lancaster,7,298,794,1001,2074
2018,Los Angeles County,UC Los Angeles,0,11,33,143,536
2018,Los Angeles County,CA Highway Patrol - Los Angeles,0,0,51,8,169
2018,Los Angeles County,Metropolitan State Hospital,0,0,1124,2,4
2018,Madera County,Madera Co. Sheriff's Department,3,16,402,469,640
2018,Madera County,Chowchilla,3,4,34,81,144
2018,Madera County,Madera,6,92,264,241,898
2018,Madera County,Union Pacific RR - Madera,0,0,0,0,0
2018,Madera County,CA Highway Patrol - Madera,0,1,1,3,46
2018,Marin County,Marin Co. Sheriff's Department,2,15,70,128,548
2018,Marin County,Belvedere,0,0,0,4,6
2018,Marin County,Fairfax,0,1,4,21,90
2018,Marin County,Mill Valley,0,4,4,44,137
2018,Marin County,Novato,1,19,67,118,564
2018,Marin County,Ross,0,0,0,7,17
2018,Marin County,San Rafael,2,107,116,277,1050
2018,Marin County,Sausalito,0,0,9,13,179
2018,Marin County,Tiburon,0,2,5,15,62
2018,Marin County,Union Pacific RR - Marin,0,0,0,0,0
2018,Marin County,Marin Community College,0,0,4,0,20
2018,Ventura County,Channel Coast DPR,0,0,1,6,92
2018,Marin County,Central Marin,0,19,11,193,503
2018,Marin County,CA Highway Patrol - Marin,0,0,2,0,134
2018,Mariposa County,Mariposa Co. Sheriff's Department,0,1,59,41,147
2018,Mariposa County,CA Highway Patrol - Mariposa,0,0,0,0,11
2018,Mendocino County,Mendocino Co. Sheriff's Department,5,28,159,199,178
2018,Mendocino County,Fort Bragg,0,6,18,34,266
2018,Mendocino County,Ukiah,1,11,68,76,149
2018,Mendocino County,Willits,0,5,6,15,32
2018,Mendocino County,Union Pacific RR - Mendocino,0,0,0,0,0
2018,Mendocino County,CA Highway Patrol - Mendocino,7,0,2,1,43
2018,Merced County,Merced Co. Sheriff's Department,5,44,534,439,950
2018,Merced County,Atwater,2,21,150,163,561
2018,Merced County,Dos Palos,0,0,68,69,99
2018,Merced County,Gustine,0,1,35,24,56
2018,Merced County,Livingston,0,13,27,82,173
2018,Merced County,Los Banos,1,37,99,244,659
2018,Merced County,Merced,1,116,318,387,1404
2018,Merced County,Union Pacific RR - Merced,0,0,0,0,0
2018,San Diego County,Colorado DPR,0,0,0,0,0
2018,Merced County,UC Merced,0,0,2,4,51
2018,Merced County,CA Highway Patrol - Merced,0,0,0,0,97
2018,Modoc County,Modoc Co. Sheriff's Department,0,1,23,15,24
2018,Modoc County,Alturas,0,3,21,27,38
